company_id,company_name,domain,linkedin_url,industry,employees,size_band,blitz_revenue,segment,source,agent_verdict,agent_confidence,agent_reason,agent_model,agent_run,reason_trust
11909,Oshkosh Delivery,oshkoshngdv.com,https://www.linkedin.com/company/oshkosh-delivery,Motor Vehicle Manufacturing,72,501-1000,-,ivt-expo-off-highway,repo_sourcing,FIT,high,Commercial delivery vehicles designer and manufacturer,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
17994,Xetex,xetex.com,https://www.linkedin.com/company/xetex-inc-,Industrial Machinery Manufacturing,72,201-500,-,aftermarket-oems,repo_sourcing,FIT,high,Energy recovery ventilation and air handling,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
18716,Kay Manufacturing Co,kaymfg.com,https://www.linkedin.com/company/kay-manufacturing-company-inc-,Motor Vehicle Manufacturing,72,201-500,-,aftermarket-oems,repo_sourcing,FIT,high,Precision components and torque converters. Deep product catalogue.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
20180,S&a Industries Corporation,s-aindustries.com,https://www.linkedin.com/company/s&a-industries-corporation,Motor Vehicle Manufacturing,72,501-1000,-,aftermarket-oems,repo_sourcing,FIT,high,Thermal/acoustic automotive components—specialized components in scope,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
11705,Forest River Bus & Van,forestriverbus.com,https://www.linkedin.com/company/forestriverbus,Motor Vehicle Manufacturing,71,501-1000,-,ivt-expo-off-highway,repo_sourcing,FIT,high,Shuttle bus and van manufacturer; vehicles in scope,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
15452,Universal Piping Industries,universalpiping.com,https://www.linkedin.com/company/universal-piping-industries,Industrial Machinery Manufacturing,71,201-500,-,aftermarket-oems,repo_sourcing,FIT,medium,Manufacturer + in-scope.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
16688,Scafco Steel Stud Company,scafco.com,https://www.linkedin.com/company/scafco-corporation,Wholesale Building Materials,71,201-500,-,aftermarket-oems,repo_sourcing,FIT,high,Steel framing products and accessories; shop support in scope,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
17821,Ironform,ironform.com,https://www.linkedin.com/company/ironform,Motor Vehicle Manufacturing,71,501-1000,-,aftermarket-oems,repo_sourcing,FIT,high,Tier 1 metal fabricator for Class 8,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
18419,Western States Machine Company,westernstates.com,https://www.linkedin.com/company/western-states-machine-company,Machinery Manufacturing,71,201-500,-,aftermarket-oems,repo_sourcing,FIT,medium,Sugar centrifuge manufacturer plus distributor. Core is manufacturing.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
18667,Bolta Us,bolta.com,https://www.linkedin.com/company/bolta-us,Motor Vehicle Manufacturing,71,201-500,-,aftermarket-oems,repo_sourcing,FIT,high,Chrome plated plastic components for automotive. Components manufacturer.,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
19581,C/A Design Inc.,c-a-design.com,https://www.linkedin.com/company/c-a-design-inc-,Industrial Machinery Manufacturing,71,51-200,-,aftermarket-oems,repo_sourcing,FIT,high,Brazed heat exchangers and CNC components — industrial products IN scope,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
21121,NB Corporation of America,nbcorporation.com,https://www.linkedin.com/company/nb-corporation,Automation Machinery Manufacturing,71,201-500,-,Automation,imts_exhibitor,FIT,high,Manufacturer of industrial products,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
21144,Richtech Robotics Inc,richtechrobotics.com,https://www.linkedin.com/company/richtech-robotics,Robotics Engineering,71,51-200,-,Automation,imts_exhibitor,FIT,high,Manufacturer of industrial products,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
17145,Overton Chicago Gear,oc-gear.com,https://www.linkedin.com/company/overton-chicago-gear,Machinery Manufacturing,70,201-500,-,aftermarket-oems,repo_sourcing,FIT,high,"High-precision gear and gearbox manufacturer, multiple applications",claude-haiku-4-5,us-triage-t2-2026-09-16,ok
18286,Roach Conveyors,roachconveyors.com,https://www.linkedin.com/company/roach-conveyors,Industrial Automation,70,201-500,-,aftermarket-oems,repo_sourcing,FIT,high,"Engineered conveyor systems (belt, roller, gravity); equipment manufacturer.",claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
18556,Atlanta Attachment Company,atlatt.com,https://www.linkedin.com/company/atlanta-attachment-co,Machinery Manufacturing,70,201-500,-,aftermarket-oems,repo_sourcing,FIT,high,"Sewing machinery manufacturer, global leader in sewing automation.",claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
19648,Feintool,feintool.us,https://www.linkedin.com/company/feintool,Motor Vehicle Manufacturing,70,201-500,-,aftermarket-oems,repo_sourcing,FIT,high,Fineblanking and forming for vehicles — components IN scope,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
20026,Aluma Trailers,alumaklm.com,https://www.linkedin.com/company/aluma-trailers,Motor Vehicle Manufacturing,70,201-500,-,aftermarket-oems,repo_sourcing,FIT,high,Manufactures aluminum trailers—equipment/machinery manufacturer,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
20537,IMCO Carbide Tool Inc.,imcousa.com,https://www.linkedin.com/company/imco-carbide-tool-inc.,Machinery Manufacturing,70,51-200,-,Tooling & Workholding,imts_exhibitor,FIT,high,Carbide cutting tools manufacturer with innovative designs,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
20297,Advanced Filtration Systems Inc,afsifilters.com,https://www.linkedin.com/company/advanced-filtration-systems-inc-,Machinery Manufacturing,69,201-500,-,aftermarket-oems,repo_sourcing,FIT,high,Filtration systems manufacturer—industrial equipment in scope,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
20663,Royal Products,royalproducts.com,https://www.linkedin.com/company/royal-products-division-of-curran-manufacturing-corp.,Machinery Manufacturing,69,51-200,-,Tooling & Workholding,imts_exhibitor,FIT,high,Metalworking tooling and workholding accessories manufacturer.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
20999,Thermwood Corporation,thermwood.com,https://www.linkedin.com/company/thermwood-corporation,Machinery Manufacturing,69,51-200,-,Additive Manufacturing,imts_exhibitor,FIT,high,CNC machining centers manufacturer.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
21137,"Promess, Inc.",promessinc.com,https://www.linkedin.com/company/promess,Industrial Machinery Manufacturing,69,201-500,-,Automation,imts_exhibitor,FIT,high,Manufacturer of industrial products,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
11138,Bosch Rexroth Us,boschrexroth.com,https://www.linkedin.com/company/bosch-rexroth-us,Automation Machinery Manufacturing,68,10001+,-,industrial-mfg-plm-cad,repo_sourcing,FIT,high,"Drive and control technologies, components for industrial applications.",claude-haiku-4-5,us-triage-t2-2026-09-16,ok
15894,Nano-Purification Solutions,nano-purification.com,https://www.linkedin.com/company/nano-purification-solutions,Machinery Manufacturing,68,201-500,-,aftermarket-oems,repo_sourcing,FIT,high,Skid steer attachments manufacturer; product line.,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
17547,Ellwood Crankshaft Group,ellwoodcrankshaftgroup.com,https://www.linkedin.com/company/ellwood-crankshaft-group,Industrial Machinery Manufacturing,68,201-500,-,aftermarket-oems,repo_sourcing,FIT,high,Crankshaft manufacturer for railroad/marine/power; precision forgings catalogue.,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
17595,"EBAA IRON SALES, INC.",ebaa.com,https://www.linkedin.com/company/ebaa-iron-sales-inc,Wholesale Building Materials,68,201-500,-,aftermarket-oems,repo_sourcing,FIT,high,Water/wastewater pipe joint restraint and fitting ductile iron manufacturer.,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
19000,"Bando Usa, Inc",bandousa.com,https://www.linkedin.com/company/bando-usa-inc,Motor Vehicle Manufacturing,68,201-500,-,aftermarket-oems,repo_sourcing,FIT,high,Power transmission belts mfg.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
19195,Morgan Polymer Seals,morganpolymerseals.com,https://www.linkedin.com/company/morgan-polymer-seals,Motor Vehicle Manufacturing,68,201-500,-,aftermarket-oems,repo_sourcing,FIT,high,"Precision rubber molding, gaskets, seals. Component manufacturer.",claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
21110,LUTZE Inc.,lutze.com,https://www.linkedin.com/company/lutzeinc,Automation Machinery Manufacturing,68,51-200,-,Automation,imts_exhibitor,FIT,high,Industrial labeling and printing equipment.,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
11016,Kress Outdoor Power Equipment,kress.com,https://www.linkedin.com/company/kress-ope,Machinery Manufacturing,67,1001-5000,-,industrial-mfg-plm-cad,repo_sourcing,FIT,medium,Outdoor power equipment and professional tools; commercial OPE in scope.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
14246,Murrelektronik North America,murrinc.com,https://www.linkedin.com/company/murrelektronik-north-america,Automation Machinery Manufacturing,67,201-500,-,aftermarket-oems,repo_sourcing,FIT,high,"Automation components manufacturer: power supplies, cables, IO systems",claude-haiku-4-5,us-triage-t2-2026-09-16,ok
18387,Bermo Inc,bermo.com,https://www.linkedin.com/company/bermo-inc.,Industrial Machinery Manufacturing,67,201-500,-,aftermarket-oems,repo_sourcing,FIT,high,"Metal stamping, fabrication, welding. Deep component catalogue.",claude-haiku-4-5,us-triage-t2-2026-09-16,ok
19376,Pioneer Products Inc,pioneerproducts.com,https://www.linkedin.com/company/pioneer-products-inc.,Machinery Manufacturing,67,201-500,-,aftermarket-oems,repo_sourcing,FIT,high,Precision machined castings — castings and components IN scope,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
19469,Westaflex,westaflex.com,https://www.linkedin.com/company/westaflex,Motor Vehicle Manufacturing,67,1001-5000,-,aftermarket-oems,repo_sourcing,FIT,high,HVAC ducting — national arm of German manufacturer per subsidiary rule,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
20804,"CGI, Inc.",cgimotion.com,https://www.linkedin.com/company/cgi-inc-,Industrial Machinery Manufacturing,67,51-200,-,Abrasive Machining/Sawing/Finishing,imts_exhibitor,FIT,high,Motion control and gearhead manufacturer for motors.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
21281,Rosedale Products Inc.,rosedaleproducts.com,https://www.linkedin.com/company/rosedale-products,Industrial Machinery Manufacturing,67,51-200,-,Components/Cleaning/Environmental,imts_exhibitor,FIT,high,Manufacturer of industrial products,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
15583,"Flowmaster, Inc",flowmastermufflers.com,https://www.linkedin.com/company/flowmaster-inc,Motor Vehicle Manufacturing,66,201-500,-,aftermarket-oems,repo_sourcing,FIT,high,Performance exhaust systems and mufflers with configurability variants.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
19532,Alma Products,almaproducts.com,https://www.linkedin.com/company/alma-products,Motor Vehicle Manufacturing,66,201-500,-,aftermarket-oems,repo_sourcing,FIT,high,Automotive service parts remanufacturer — component manufacturer IN scope,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
19758,"Sudenga Industries, Inc",sudenga.com,https://www.linkedin.com/company/sudenga-industries-inc-,Machinery Manufacturing,66,201-500,-,aftermarket-oems,repo_sourcing,FIT,high,Bulk material handling equipment — grain/feed processing systems catalogue,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
21968,Optical Gaging Products (OGP) Student Summit,ogpnet.com,https://www.linkedin.com/company/optical-gaging-products,Machinery Manufacturing,66,201-500,-,Smartforce Student Summit,imts_exhibitor,FIT,high,"Metrology instruments manufacturer (CMMs, laser scanners, optical comparators) - in scope.",claude-haiku-4-5,us-triage-t2-2026-09-16,ok
11181,Gf Machining Solutions Usa,gfms.com,https://www.linkedin.com/company/gf-machining-solutions-usa,Machinery Manufacturing,65,10001+,-,industrial-mfg-plm-cad,repo_sourcing,FIT,high,"Milling, EDM, laser, automation machinery - equipment manufacturer.",claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
17554,General Die Casters Inc,generaldie.com,https://www.linkedin.com/company/general-die-casters-inc,Machinery Manufacturing,65,201-500,-,aftermarket-oems,repo_sourcing,FIT,high,Die casting manufacturer since 1957; custom die castings for diverse OEMs.,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
18825,"Flexovit Abrasives Usa, Inc",flexovitabrasives.com,https://www.linkedin.com/company/flexovit-abrasives-usa-inc.,Industrial Machinery Manufacturing,65,201-500,-,aftermarket-oems,repo_sourcing,FIT,high,Abrasive wheels/flap discs manufacturer.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
20990,Raise3D Technologies,raise3d.com,https://www.linkedin.com/company/raise3d-inc.,Industrial Machinery Manufacturing,65,51-200,-,Additive Manufacturing,imts_exhibitor,FIT,high,"3D printer manufacturer, large format systems.",claude-haiku-4-5,us-triage-t2-2026-09-16,ok
11154,Felder Group USA,feldergroupusa.com,https://www.linkedin.com/company/felder-group-usa,Machinery Manufacturing,64,1001-5000,-,industrial-mfg-plm-cad,repo_sourcing,FIT,high,Woodworking machinery manufacturer - three major product lines.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
11885,KERN-LIEBERS USA,kern-liebers-north-america.com,https://www.linkedin.com/company/kern-liebers-usa,Motor Vehicle Manufacturing,64,501-1000,-,ivt-expo-off-highway,repo_sourcing,FIT,high,"Strip and wire parts manufacturer, 40 global locations",claude-haiku-4-5,us-triage-t2-2026-09-16,ok
16099,Fastenmaster,fastenmaster.com,https://www.linkedin.com/company/fastenmaster,Wholesale Building Materials,64,201-500,-,aftermarket-oems,repo_sourcing,FIT,high,Structural fasteners and fastening systems; consumables with multiple SKU variants.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
16954,Omni Powertrain Technologies,omnipowertrain.com,https://www.linkedin.com/company/omnipowertrain,Machinery Manufacturing,64,501-1000,-,aftermarket-oems,repo_sourcing,FIT,high,Power transmission systems for agricultural/construction OEMs,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
18437,Mht Sold To Wheel Pros,mhtwheels.com,https://www.linkedin.com/company/mht-luxury-alloys,Motor Vehicle Manufacturing,64,201-500,-,aftermarket-oems,repo_sourcing,FIT,high,Luxury alloy wheels manufacturer. Automotive components.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
18873,"Hogan Mfg., Inc",hoganmfg.com,https://www.linkedin.com/company/hogan-manufacturing-inc,Machinery Manufacturing,64,51-200,-,aftermarket-oems,repo_sourcing,FIT,medium,Accessibility products manufacturer.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
19311,"Borbet Alabama, Inc",borbet.de,https://www.linkedin.com/company/borbet-alabama-inc,Motor Vehicle Manufacturing,64,201-500,-,aftermarket-oems,repo_sourcing,FIT,high,Light alloy wheels manufacturer (German parent). Component manufacturer.,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
14244,ROBOPAC USA,robopacusa.com,https://www.linkedin.com/company/robopacusa,Machinery Manufacturing,63,201-500,-,aftermarket-oems,repo_sourcing,FIT,high,"Industrial wrapping and packaging equipment manufacturer, national arm",claude-haiku-4-5,us-triage-t2-2026-09-16,ok
17886,Mitsuboshi Belting Mbl Usa,mblusa.com,https://www.linkedin.com/company/mblusa,Industrial Machinery Manufacturing,63,201-500,-,aftermarket-oems,repo_sourcing,FIT,high,"Power transmission belts, 100+ year parent",claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
20532,Hänel Storage Systems,hanel.us,https://www.linkedin.com/company/hanel-storage-systems,Automation Machinery Manufacturing,63,11-50,-,Tooling & Workholding,imts_exhibitor,FIT,high,Automated vertical storage systems manufacturer since 1953,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
21705,Tormach,tormach.com,https://www.linkedin.com/company/tormach,Machinery Manufacturing,63,11-50,-,Metal Removal,imts_exhibitor,FIT,high,US manufacturer of CNC machines and automation tools.,claude-haiku-4-5,us-triage-t2-2026-09-16,ok
17206,J&j Truck Bodies & Trailers,jjbodies.com,https://www.linkedin.com/company/j&j-truck-bodies-&-trailers,Transportation Equipment Manufacturing,62,201-500,-,aftermarket-oems,repo_sourcing,FIT,high,"Steel and aluminum trailer manufacturer, multiple dump trailer types",claude-haiku-4-5,us-triage-t2-2026-09-16,ok
17262,SELEE Corporation,selee.com,https://www.linkedin.com/company/selee,Industrial Machinery Manufacturing,62,201-500,-,aftermarket-oems,repo_sourcing,FIT,medium,"Metal filtration products, ceramic foam consumables manufacturer",claude-haiku-4-5,us-triage-t2-2026-09-16,ok
17916,"Btm Company, Llc",btmcomp.com,https://www.linkedin.com/company/btmcompanyllc,Automation Machinery Manufacturing,62,201-500,-,aftermarket-oems,repo_sourcing,FIT,high,Specialty presses and tooling equipment,claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
18578,Beck Industrial,beckindustrial.com,https://www.linkedin.com/company/beckmixers,Machinery Manufacturing,62,201-500,-,aftermarket-oems,repo_sourcing,FIT,high,"Concrete mixer manufacturer, family-owned, established.",claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
19203,Tuftco Corp,tuftco.com,https://www.linkedin.com/company/tuftco-corporation,Machinery Manufacturing,62,201-500,-,aftermarket-oems,repo_sourcing,FIT,high,"Carpet tufting machinery supplier. Equipment manufacturer, 50-year history.",claude-haiku-4-5,us-triage-t2-2026-09-16,low-recheck
